Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
11:55:39:23.187,61,0.0000000000,0.0000000000,0.0952451378,0.0000000000,0.2384719104,0.2380255759,0.0620320886,0.0000000000,0.0000000000,0.0178366713,0.0000000000,0.2388374656,0.2376490086,0.0614144504,0.0263365060,0.0000000000,0.0257616844,0.0851351246,0.1000997499,0.0311137233,0.0475130305,0.0000000000,0.0168694649,0.0195362475,0.0427818298,0.0000000000,0.0000000000,0.0221473482,0.0235195253,0.0735974610,0.0836286619,0.0695415214,0.0507056080,0.0505929366,0.0235492531,0.0216193348,0.0228523407,0.0666051880,0.0629612356,0.0063914815,0.0072092302,0.0618820824,0.0622262582,0.0447239988,0.0000000000,0.0000000000,0.0113720363,0.0628278404,0.0648203641,0.0328968167,0.0392333455,0.0000000053,-0.1282941997,-0.0395650677,-1.6389962435,-0.0108366897,-0.1042186394,0.0011334692,0.0578669049,-0.1042280793,-0.0060498412
11:55:39:24.189,61,0.0000000000,0.0000000000,0.0945520848,0.0000000000,0.2379536629,0.2406939268,0.0609019026,0.0000000000,0.0000000000,0.0185145587,0.0000000000,0.2383114845,0.2403227240,0.0602774099,0.0267676413,0.0000000000,0.0258856099,0.0859064013,0.1009857804,0.0316325389,0.0477932133,0.0000000000,0.0172967780,0.0192803908,0.0433788411,0.0000000000,0.0000000000,0.0224234145,0.0238320958,0.0745831057,0.0848949179,0.0703275204,0.0513851233,0.0507980175,0.0235662833,0.0218121093,0.0230598543,0.0675827563,0.0640260875,0.0064363899,0.0072756340,0.0630901232,0.0634548664,0.0451509282,0.0000000000,0.0000000000,0.0114512034,0.0636786744,0.0658780113,0.0332123637,0.0396312885,0.0000000067,-0.1286184341,-0.0392738283,-1.6390794516,-0.0112488102,-0.1039896086,0.0011739689,0.0574472062,-0.1039990485,-0.0059927190
11:55:39:25.189,61,0.0000000000,0.0000000000,0.0916468874,0.0000000000,0.2440026104,0.2424427867,0.0603062920,0.0000000000,0.0000000000,0.0213087425,0.0000000000,0.2443405092,0.2420743406,0.0596729815,0.0271130502,0.0000000000,0.0260803960,0.0864782110,0.1016601920,0.0322378017,0.0482524261,0.0000000000,0.0176478066,0.0188197903,0.0435752310,0.0000000000,0.0000000000,0.0226525236,0.0240842234,0.0753404126,0.0857877284,0.0707513466,0.0518299714,0.0509982370,0.0235916879,0.0219999403,0.0232586283,0.0682320595,0.0647225529,0.0064791678,0.0073359096,0.0637128353,0.0640929863,0.0457164720,0.0000000000,0.0000000000,0.0115603246,0.0643718988,0.0666801706,0.0334756449,0.0399531163,0.0000000061,-0.1292026341,-0.0386025794,-1.6389284134,-0.0129428571,-0.1066226140,0.0013852150,0.0556665771,-0.1066320091,-0.0059552928
11:55:39:26.190,61,0.0000000000,0.0000000000,0.0944806114,0.0000000000,0.2400656641,0.2430251390,0.0598565340,0.0000000000,0.0000000000,0.0185482297,0.0000000000,0.2404261976,0.2426586896,0.0592199191,0.0274916831,0.0000000000,0.0262037404,0.0870317221,0.1022608578,0.0327720344,0.0486661121,0.0000000000,0.0178498253,0.0183364339,0.0436109602,0.0000000000,0.0000000000,0.0228638221,0.0243145656,0.0759112686,0.0863341317,0.0711977407,0.0523135699,0.0511626415,0.0235863551,0.0221440233,0.0234131012,0.0687948614,0.0652952343,0.0065189614,0.0073882383,0.0643022954,0.0646842197,0.0461862125,0.0000000000,0.0000000000,0.0116356695,0.0649311617,0.0672642291,0.0337309986,0.0402512774,0.0000000056,-0.1280054301,-0.0388260297,-1.6384938955,-0.0112681771,-0.1049124077,0.0011865023,0.0573982336,-0.1049218178,-0.0060411328
11:55:39:27.194,61,0.0000000000,0.0000000000,0.0936739892,0.0000000000,0.2463625073,0.2445632666,0.0597310923,0.0000000000,0.0000000000,0.0192570519,0.0000000000,0.2467248291,0.2442025989,0.0590867698,0.0279545430,0.0000000000,0.0263074320,0.0876786113,0.1029482558,0.0333394222,0.0490963198,0.0000000000,0.0180963147,0.0178726967,0.0437746421,0.0000000000,0.0000000000,0.0231193881,0.0245957039,0.0764889121,0.0868723169,0.0718314350,0.0529135950,0.0513379276,0.0235809572,0.0223170854,0.0235984642,0.0694745630,0.0659659356,0.0065544592,0.0074386178,0.0647977367,0.0651849955,0.0466598868,0.0000000000,0.0000000000,0.0117273265,0.0655536577,0.0679239407,0.0340157114,0.0405970290,0.0000000047,-0.1282017529,-0.0392730311,-1.6380200386,-0.0116953617,-0.1076614112,0.0012639973,0.0568915345,-0.1076708063,-0.0061459439
11:55:39:28.195,61,0.0000000000,0.0000000000,0.0925214589,0.0000000000,0.2463633567,0.2454760075,0.0594913699,0.0000000000,0.0000000000,0.0204083826,0.0000000000,0.2467138022,0.2451192588,0.0588363297,0.0282547884,0.0000000000,0.0262988489,0.0879699141,0.1032874659,0.0337224156,0.0493708551,0.0000000000,0.0184664037,0.0175969061,0.0443043560,0.0000000000,0.0000000000,0.0232995637,0.0248093288,0.0767877996,0.0870987326,0.0720237941,0.0532449931,0.0514360331,0.0235672966,0.0224486329,0.0237471946,0.0699338689,0.0663979426,0.0065815202,0.0074853674,0.0653203502,0.0657161996,0.0469741672,0.0000000000,0.0000000000,0.0118067777,0.0659404024,0.0683865026,0.0342118777,0.0408677645,0.0000000026,-0.1284487396,-0.0391481034,-1.6381021738,-0.0123946043,-0.1076575071,0.0013395163,0.0561915673,-0.1076668948,-0.0060701873
11:55:39:29.195,61,0.0000000000,0.0000000000,0.0912291557,0.0000000000,0.2479817867,0.2458306551,0.0602621771,0.0000000000,0.0000000000,0.0217025038,0.0000000000,0.2483212650,0.2454772890,0.0595682189,0.0286114477,0.0000000000,0.0263881013,0.0884736329,0.1038466543,0.0342483707,0.0498602763,0.0000000000,0.0189102385,0.0171329007,0.0446657278,0.0000000000,0.0000000000,0.0234906990,0.0250372589,0.0772008970,0.0875001401,0.0723623931,0.0536204800,0.0516184531,0.0235879477,0.0225781258,0.0238878764,0.0704212114,0.0669001117,0.0066142399,0.0075396369,0.0656048208,0.0660095811,0.0474339686,0.0000000000,0.0000000000,0.0119048441,0.0663457885,0.0688632429,0.0344017707,0.0411375128,0.0000000024,-0.1295477599,-0.0391973294,-1.6377468109,-0.0131795583,-0.1083600372,0.0014337110,0.0554024726,-0.1083693802,-0.0060243905
11:55:39:30.198,61,0.0000000000,0.0000000000,0.0894608945,0.0000000000,0.2552767992,0.2459669262,0.0614223070,0.0000000000,0.0000000000,0.0234194174,0.0000000000,0.2556079924,0.2456168234,0.0607163906,0.0289241616,0.0000000000,0.0264267214,0.0889322907,0.1043046564,0.0346439779,0.0501998849,0.0000000000,0.0190750379,0.0167653002,0.0447300598,0.0000000000,0.0000000000,0.0236781240,0.0252457447,0.0775877088,0.0878204554,0.0726598725,0.0540264547,0.0516801216,0.0235506445,0.0226620510,0.0239768606,0.0708232149,0.0672749430,0.0066172956,0.0075517474,0.0653960407,0.0658015087,0.0479012020,0.0000000000,0.0000000000,0.0119672203,0.0666000172,0.0691355318,0.0345011465,0.0412723385,0.0000000047,-0.1304038316,-0.0394576006,-1.6374603510,-0.0142172184,-0.1115413308,0.0015923621,0.0543095656,-0.1115506589,-0.0060804575
11:55:39:31.200,61,0.0000000000,0.0000000000,0.0891483948,0.0000000000,0.2559349239,0.2462462038,0.0641446263,0.0000000000,0.0000000000,0.0237298384,0.0000000000,0.2562636733,0.2459004670,0.0633955151,0.0294031072,0.0000000000,0.0265291184,0.0899508372,0.1050487235,0.0350756459,0.0504968166,0.0000000000,0.0193503704,0.0164888836,0.0450394154,0.0000000000,0.0000000000,0.0239787977,0.0255853571,0.0781391710,0.0883763358,0.0742072761,0.0554511324,0.0517760813,0.0235094894,0.0227752365,0.0240980051,0.0714704841,0.0679435581,0.0066130911,0.0075605428,0.0653690845,0.0657805726,0.0483936220,0.0000000000,0.0000000000,0.0120309098,0.0669351146,0.0695330203,0.0346251503,0.0414624140,0.0000000059,-0.1309227347,-0.0394053794,-1.6371383667,-0.0144052031,-0.1118277609,0.0016175932,0.0541181229,-0.1118370891,-0.0060747326
11:55:39:32.202,61,0.0000000000,0.0000000000,0.0891748220,0.0000000000,0.2560901940,0.2460193187,0.0686567873,0.0000000000,0.0000000000,0.0236910582,0.0000000000,0.2564195096,0.2456796616,0.0679194331,0.0298459418,0.0000000000,0.0265888926,0.0907174945,0.1057389528,0.0354916751,0.0507766567,0.0000000000,0.0193973575,0.0164589193,0.0453796126,0.0000000000,0.0000000000,0.0242573321,0.0258877110,0.0786113068,0.0887742043,0.0751139075,0.0563262217,0.0518495031,0.0234575626,0.0228753518,0.0242052674,0.0722516105,0.0686360300,0.0066156555,0.0075699254,0.0655344427,0.0659436882,0.0487511158,0.0000000000,0.0000000000,0.0120848184,0.0672759861,0.0698940903,0.0347598754,0.0416476764,0.0000000074,-0.1307892948,-0.0396352783,-1.6361289024,-0.0143815521,-0.1118957400,0.0016159273,0.0541337468,-0.1119050458,-0.0060802079
11:55:39:33.202,61,0.0000000000,0.0000000000,0.0907240808,0.0000000000,0.2555253804,0.2432388216,0.0718234107,0.0000000000,0.0000000000,0.0221224632,0.0000000000,0.2558705211,0.2429330200,0.0710767433,0.0301579349,0.0000000000,0.0265548378,0.0910393000,0.1059683114,0.0356744081,0.0508785881,0.0000000000,0.0194755942,0.0163179692,0.0455899239,0.0000000000,0.0000000000,0.0244393032,0.0260893218,0.0788372532,0.0889175013,0.0755840242,0.0568741001,0.0518326275,0.0233894326,0.0229277220,0.0242643114,0.0726207644,0.0689545572,0.0066011897,0.0075620981,0.0654665753,0.0658785552,0.0489691794,0.0000000000,0.0000000000,0.0121163037,0.0673344582,0.0700044334,0.0348263271,0.0417669900,0.0000000075,-0.1305552125,-0.0398695469,-1.6359897852,-0.0134297051,-0.1116546839,0.0015057055,0.0550757311,-0.1116639823,-0.0061724656
11:55:39:34.204,61,0.0000000000,0.0000000000,0.0904311314,0.0000000000,0.2545143068,0.2413834035,0.0730377436,0.0000000000,0.0000000000,0.0224160273,0.0000000000,0.2548548877,0.2410991490,0.0722923502,0.0304349493,0.0000000000,0.0265753325,0.0913689733,0.1062233075,0.0358487554,0.0509388074,0.0000000000,0.0195758101,0.0161738507,0.0456832275,0.0000000000,0.0000000000,0.0246265251,0.0262987558,0.0790905580,0.0891206935,0.0759806782,0.0573923290,0.0517836027,0.0233006552,0.0229830258,0.0243244823,0.0729366168,0.0692354888,0.0065822178,0.0075488114,0.0653198659,0.0657304674,0.0492147766,0.0000000000,0.0000000000,0.0121352114,0.0674318075,0.0701359957,0.0349135622,0.0418963358,0.0000000046,-0.1301745921,-0.0392523631,-1.6363440752,-0.0136085935,-0.1112117618,0.0015196581,0.0549006127,-0.1112210900,-0.0061282516
11:55:39:35.206,61,0.0000000000,0.0000000000,0.0923976600,0.0000000000,0.2487948537,0.2370056659,0.0740338340,0.0000000000,0.0000000000,0.0204967000,0.0000000000,0.2491477430,0.2367383242,0.0732934400,0.0305077117,0.0000000000,0.0266238842,0.0912826434,0.1060488597,0.0358382389,0.0509083383,0.0000000000,0.0194925666,0.0162734874,0.0456506871,0.0000000000,0.0000000000,0.0246919580,0.0263628401,0.0790028498,0.0889428854,0.0758085549,0.0575235412,0.0516487099,0.0232057460,0.0229802765,0.0243228413,0.0728656799,0.0691167787,0.0065548052,0.0075184153,0.0653148293,0.0657210201,0.0492350794,0.0000000000,0.0000000000,0.0121298460,0.0672637671,0.0699451119,0.0348887667,0.0418721735,0.0000000035,-0.1297668368,-0.0391211733,-1.6365318298,-0.0124468058,-0.1087196544,0.0013585334,0.0561099201,-0.1087290272,-0.0061216424
11:55:39:36.207,61,0.0000000000,0.0000000000,0.0948713273,0.0000000000,0.2474194467,0.2334239483,0.0749257728,0.0000000000,0.0000000000,0.0180211700,0.0000000000,0.2477959394,0.2331605852,0.0741873011,0.0305363890,0.0000000000,0.0266977903,0.0911064222,0.1058248356,0.0358611271,0.0509645157,0.0000000000,0.0194821656,0.0161786638,0.0454759113,0.0000000000,0.0000000000,0.0247019287,0.0263694339,0.0788673088,0.0887399316,0.0754664689,0.0574979782,0.0515419655,0.0231335796,0.0229735337,0.0243190210,0.0726936162,0.0689092204,0.0065333680,0.0074957269,0.0653238222,0.0657279938,0.0492156819,0.0000000000,0.0000000000,0.0121456729,0.0670774505,0.0697477162,0.0348668322,0.0418570340,0.0000000020,-0.1296408027,-0.0391981080,-1.6369990110,-0.0109442212,-0.1081278771,0.0011879846,0.0576158352,-0.1081372350,-0.0062512751
11:55:39:37.209,61,0.0000000000,0.0000000000,0.0944134295,0.0000000000,0.2479590327,0.2308506668,0.0755459741,0.0000000000,0.0000000000,0.0184710454,0.0000000000,0.2483316064,0.2305871844,0.0748099759,0.0304071326,0.0000000000,0.0267505813,0.0908110142,0.1055619046,0.0359613039,0.0511250049,0.0000000000,0.0196175650,0.0163573027,0.0457394086,0.0000000000,0.0000000000,0.0246896446,0.0263593346,0.0787319541,0.0885700956,0.0740688592,0.0572058931,0.0514597669,0.0230935421,0.0229930803,0.0243433472,0.0724530593,0.0686506703,0.0065237097,0.0074876542,0.0652875826,0.0656911358,0.0492456742,0.0000000000,0.0000000000,0.0121761654,0.0668725967,0.0695494339,0.0348396115,0.0418388397,0.0000000023,-0.1288873255,-0.0391702764,-1.6370545626,-0.0112171434,-0.1083619446,0.0012202653,0.0573362857,-0.1083713248,-0.0062345504
11:55:39:38.211,61,0.0000000000,0.0000000000,0.1001897976,0.0000000000,0.2415705472,0.2250806838,0.0760434195,0.0000000000,0.0000000000,0.0127003035,0.0000000000,0.2419915050,0.2247920632,0.0753098726,0.0303142220,0.0000000000,0.0268495772,0.0904572830,0.1051682383,0.0360531546,0.0513217859,0.0000000000,0.0198729970,0.0161996000,0.0457342304,0.0000000000,0.0000000000,0.0246553589,0.0263296310,0.0786153823,0.0884554461,0.0733033791,0.0568744801,0.0514785126,0.0231023133,0.0230235718,0.0243792795,0.0719996393,0.0682066381,0.0065151313,0.0074837501,0.0649980530,0.0653995574,0.0492524281,0.0000000000,0.0000000000,0.0122145209,0.0666912198,0.0693548992,0.0348402485,0.0418540798,0.0000000022,-0.1286101639,-0.0392017886,-1.6366552114,-0.0077149654,-0.1055918708,0.0008176705,0.0608623773,-0.1056012884,-0.0064470726
11:55:39:39.212,61,0.0000000000,0.0000000000,0.1045018882,0.0000000000,0.2347620279,0.2138856500,0.0772834718,0.0000000000,0.0000000000,0.0084479405,0.0000000000,0.2352129966,0.2136255056,0.0765644535,0.0301426388,0.0000000000,0.0268208142,0.0899828300,0.1046615615,0.0360406972,0.0514560379,0.0000000000,0.0200886298,0.0162770208,0.0459392779,0.0000000000,0.0000000000,0.0245918147,0.0262768771,0.0783498958,0.0881693140,0.0723858103,0.0564620197,0.0514274426,0.0230917539,0.0230018254,0.0243597422,0.0714849979,0.0676989928,0.0065018660,0.0074734334,0.0640603378,0.0644458681,0.0492500626,0.0000000000,0.0000000000,0.0122322682,0.0663272813,0.0689910203,0.0347789600,0.0418060981,0.0000000032,-0.1274126172,-0.0393084548,-1.6363232136,-0.0051333983,-0.1026323810,0.0005287082,0.0635015145,-0.1026418656,-0.0065364116
11:55:39:40.214,61,0.0000000000,0.0000000000,0.1038158387,0.0000000000,0.2312167287,0.2088770270,0.0781958774,0.0000000000,0.0000000000,0.0091716507,0.0000000000,0.2316539288,0.2086350024,0.0774886012,0.0300622601,0.0000000000,0.0267121606,0.0897090435,0.1043348238,0.0360714085,0.0515871570,0.0000000000,0.0202168468,0.0165633149,0.0463547371,0.0000000000,0.0000000000,0.0246129371,0.0263117924,0.0781359896,0.0879038870,0.0718566850,0.0563078895,0.0514015816,0.0230698008,0.0230241120,0.0243866593,0.0711648092,0.0673587546,0.0064835227,0.0074569411,0.0636406094,0.0640170574,0.0491903089,0.0000000000,0.0000000000,0.0122617381,0.0660276264,0.0686974600,0.0347262286,0.0417777188,0.0000000035,-0.1254581362,-0.0394729227,-1.6361709833,-0.0055740462,-0.1010796726,0.0005653465,0.0630945936,-0.1010891497,-0.0063956627
11:55:39:41.216,61,0.0000000000,0.0000000000,0.0998983830,0.0000000000,0.2322836220,0.2062646747,0.0789073482,0.0000000000,0.0000000000,0.0130958557,0.0000000000,0.2326847464,0.2060283870,0.0782037824,0.0299726687,0.0000000000,0.0267320108,0.0893963724,0.1039533839,0.0360672623,0.0516739041,0.0000000000,0.0203332417,0.0165608693,0.0463826284,0.0000000000,0.0000000000,0.0246040169,0.0263062418,0.0779293180,0.0876619294,0.0713964999,0.0561465137,0.0513242297,0.0230329391,0.0230242722,0.0243876036,0.0708145872,0.0670111179,0.0064598289,0.0074339323,0.0632315874,0.0636047125,0.0491681546,0.0000000000,0.0000000000,0.0122818118,0.0656906590,0.0683659911,0.0346460342,0.0417059809,0.0000000030,-0.1245556846,-0.0396730788,-1.6358904839,-0.0079586068,-0.1015311033,0.0008108256,0.0607109033,-0.1015405580,-0.0061820154
11:55:39:42.217,61,0.0000000000,0.0000000000,0.1015912071,0.0000000000,0.2333340198,0.2050645202,0.0805971846,0.0000000000,0.0000000000,0.0114202136,0.0000000000,0.2337536067,0.2048311532,0.0798841119,0.0299484935,0.0000000000,0.0267457590,0.0892083123,0.1037546694,0.0361526646,0.0517541580,0.0000000000,0.0204505995,0.0167155210,0.0467241369,0.0000000000,0.0000000000,0.0246500280,0.0263596158,0.0779882967,0.0877094641,0.0711428300,0.0560414791,0.0513095558,0.0230282694,0.0230430774,0.0244075824,0.0707100555,0.0669260398,0.0064539681,0.0074312454,0.0629732460,0.0633463115,0.0492784083,0.0000000000,0.0000000000,0.0122990292,0.0655532852,0.0682545900,0.0346172452,0.0417009033,0.0000000034,-0.1241674870,-0.0396111086,-1.6363639832,-0.0069399560,-0.1019967049,0.0007103118,0.0617367700,-0.1020061746,-0.0063153678
11:55:39:43.218,61,0.0000000000,0.0000000000,0.1048568636,0.0000000000,0.2315662354,0.2025142461,0.0828692615,0.0000000000,0.0000000000,0.0082095806,0.0000000000,0.2320141941,0.2022865564,0.0821639970,0.0298752710,0.0000000000,0.0267057493,0.0887141302,0.1030381471,0.0359866656,0.0516060889,0.0000000000,0.0203969292,0.0171484202,0.0470672213,0.0000000000,0.0000000000,0.0246402081,0.0263501462,0.0776519477,0.0872892216,0.0708022490,0.0558934137,0.0512467287,0.0230174251,0.0230295025,0.0243952703,0.0703687817,0.0665713623,0.0064340024,0.0074078157,0.0625343248,0.0629022345,0.0491754934,0.0000000000,0.0000000000,0.0122952368,0.0651848838,0.0678746849,0.0345304534,0.0416137278,0.0000000028,-0.1242188215,-0.0395129919,-1.6368390322,-0.0049892711,-0.1012365520,0.0005068271,0.0637262911,-0.1012460366,-0.0064696996
11:55:39:44.220,61,0.0000000000,0.0000000000,0.1047500744,0.0000000000,0.2272351235,0.1993526369,0.0847991332,0.0000000000,0.0000000000,0.0084426394,0.0000000000,0.2276732326,0.1991471201,0.0841108188,0.0298792124,0.0000000000,0.0265642721,0.0884384885,0.1026185974,0.0358188227,0.0514853299,0.0000000000,0.0201690737,0.0175552331,0.0472423360,0.0000000000,0.0000000000,0.0246508513,0.0263539813,0.0773438290,0.0868511051,0.0706596226,0.0559369251,0.0511276349,0.0229602791,0.0229775831,0.0243448671,0.0701848343,0.0663570762,0.0064090411,0.0073762089,0.0622736290,0.0626338720,0.0490166992,0.0000000000,0.0000000000,0.0122700240,0.0647684410,0.0674386173,0.0344302692,0.0414992757,0.0000000024,-0.1259596944,-0.0391709358,-1.6376349926,-0.0051318877,-0.0993424952,0.0005114960,0.0636734962,-0.0993520170,-0.0063426145
11:55:39:45.223,61,0.0000000000,0.0000000000,0.1042373851,0.0000000000,0.2275781333,0.1980196387,0.0870261267,0.0000000000,0.0000000000,0.0089710578,0.0000000000,0.2280119956,0.1978203654,0.0863485411,0.0299856495,0.0000000000,0.0265374854,0.0885220021,0.1025936380,0.0358020663,0.0515937321,0.0000000000,0.0199825596,0.0176908206,0.0471169427,0.0000000000,0.0000000000,0.0246847738,0.0263805632,0.0771719441,0.0866053626,0.0707608163,0.0561099984,0.0511104278,0.0229265355,0.0229339544,0.0242970027,0.0701263025,0.0662827268,0.0063917967,0.0073526455,0.0619268529,0.0622786507,0.0490244105,0.0000000000,0.0000000000,0.0122649129,0.0645162985,0.0671463013,0.0343634672,0.0414133593,0.0000000036,-0.1268090159,-0.0386952758,-1.6380885839,-0.0054530087,-0.0994904861,0.0005443169,0.0633608997,-0.0995000154,-0.0063209827
11:55:39:46.224,61,0.0000000000,0.0000000000,0.1031192988,0.0000000000,0.2261919975,0.1952755600,0.0884186700,0.0000000000,0.0000000000,0.0101050967,0.0000000000,0.2266124487,0.1950814426,0.0877165496,0.0299170818,0.0000000000,0.0265680756,0.0881800503,0.1021936387,0.0356521681,0.0514649041,0.0000000000,0.0197863113,0.0180467535,0.0472612418,0.0000000000,0.0000000000,0.0246554147,0.0263345521,0.0769505724,0.0862848014,0.0705293491,0.0559728220,0.0510167144,0.0228908528,0.0228683762,0.0242313500,0.0699461251,0.0660692826,0.0063816956,0.0073383986,0.0616412237,0.0619923472,0.0489438102,0.0000000000,0.0000000000,0.0122242495,0.0641769543,0.0667984337,0.0343097895,0.0413626172,0.0000000036,-0.1273290068,-0.0385194756,-1.6380243301,-0.0061427015,-0.0988802016,0.0006093750,0.0626850352,-0.0988897234,-0.0062150410
11:55:39:47.225,61,0.0000000000,0.0000000000,0.1035492420,0.0000000000,0.2283479720,0.1942033321,0.0933836699,0.0000000000,0.0000000000,0.0097101154,0.0000000000,0.2287766784,0.1940091997,0.0926489383,0.0299330410,0.0000000000,0.0267272387,0.0881103724,0.1020886898,0.0356188342,0.0515843071,0.0000000000,0.0195919145,0.0181420688,0.0470441058,0.0000000000,0.0000000000,0.0246090293,0.0262696110,0.0767559931,0.0860388726,0.0704377815,0.0558662936,0.0510461293,0.0229031220,0.0227879584,0.0241463706,0.0698415637,0.0659536347,0.0063829212,0.0073345485,0.0614377186,0.0617850088,0.0488677509,0.0000000000,0.0000000000,0.0122143533,0.0639252439,0.0664902776,0.0342510305,0.0412898771,0.0000000042,-0.1277585775,-0.0385952890,-1.6383154392,-0.0059020440,-0.0998243988,0.0005911294,0.0629405081,-0.0998339206,-0.0063003125
